"id","name","category_id"
"9a2e309b-c52d-4129-b014-68d0fc948a4e","passenger_vehicle-vehicle_type_business_travel_executive_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9a39299d-2a8e-42b8-aa94-101b42d21c8b","plastics_rubber-type_underroof_membrane_pur_on_pet_fleece_thickness_0.0005m","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"9a41ea7e-2ad6-42d0-b7a6-3106b9e439bd","agriculture_fishing_forestry-type_support_activities_for_forestry","6dd2e30b-5004-4662-b507-9a460b57f4fb"
"9a43c8d0-488c-4771-b534-b8397a3ecc50","paper_products-type_stationery","d94ed6cb-22a7-42d2-b57b-4b0ad37feb1a"
"9a44091f-1dbe-4af1-ac19-139313e7aefc","building_materials-type_concrete_gen1_with_14_percent_limestone_cement","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9a442049-656a-4719-af34-c30904bde1fe","fuel-type_biodiesel_me_uco_bio_100_net-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9a4e1740-9df8-47bb-bc1e-bc03521bc8c4","waste-type_rigid_pvc-disposal_method_recycling","59ec621c-0342-44bb-9bcb-84f128585a1f"
"9a707191-b4f4-46f2-ac5e-9fb0ad4a5b4d","metal_products-type_punching_shear_reinforcement_system","9b0b32d0-a28a-4cfa-886b-d9cb158c7a0e"
"9a7310ad-31b5-4a67-9f25-37c83ff50d27","passenger_vehicle-vehicle_type_business_travel_luxury_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9a78cc30-f2bb-4191-a9cc-2f9b9b446c07","electrical_equipment-type_woodchip_boiler_lt_20kw","3ba31c82-d8c2-468d-b5a5-682a40cdc58b"
"9a83db01-7d6c-4295-b81d-4bc5f55f74c4","freight_vehicle-vehicle_type_rigid_truck-fuel_source_diesel-vehicle_weight_gt_26t_lte_32t-distance_basis_sfd","8bed1760-f1fe-46a6-bf33-f28e94bf0136"
"9a881d96-560a-4ef9-bc4f-ad1527b31016","fuel-type_cng-fuel_use_mobile_hdv_hdpi","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9a8cc66f-a314-4e0a-8af4-4fbe91f41148","delivery_vehicle-vehicle_type_van-fuel_source_na-engine_size_na-vehicle_age_na-vehicle_weight_lt_3.5t","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9a92f799-0875-4cb8-9016-604ed1e0917c","metal_products-type_hot_dip_galvanized_steel_strip","9b0b32d0-a28a-4cfa-886b-d9cb158c7a0e"
"9a9451a9-f8e0-4ef3-a90f-e444bcef249b","building_materials-type_concrete_average_uk_cement_replacement_rate-total_cementitious_content_240_kg_per_m3","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9a94a9e5-560c-4604-bdc5-301f947b93be","consumer_goods-type_pickled_onions-origin_region_uk_import_market_mix","88602077-c287-4b2c-a90d-2519b56a6a4f"
"9a95a7d8-bdeb-44d5-a062-ad7d6dbfb84a","building_materials-type_concrete-components_70_percent_ggbs_cement_replacement-total_cementitious_content_200_kg_per_m3","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9a97c5dc-daf5-44fb-914c-0fe9d35c2c4d","electricity-supply_grid-source_supplier_mix-supplier_dominion_energy_south_carolina_electric_and_gas","dd61d2d0-ce16-4e7e-a197-f9b122923656"
"9aa46b19-c235-4c33-8018-3226c55a483e","fuel-type_natural_gas-fuel_use_electricity_generation","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9aae987a-72fa-4ac1-aa81-e3907fbe17df","cpu-provider_aws-type_db.m3.2xlarge_xeon_e5_2670","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9abb53c3-f7ee-4f31-9639-f3f6342de33b","arable_farming-type_frozen_green_asparagus-origin_region_uk_import_market_mix","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"9acbca9d-c9cf-4d53-85d6-e58ab27b1bd3","sea_freight-vessel_type_general_cargo-route_type_na-vessel_length_na-tonnage_gte_20dwkt-fuel_source_hfo-load_type_na-distance_basis_sfd","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9acbef82-91c2-4776-8132-e71f5974530f","building_materials-type_concrete_gen0_with_70_percent_ggbs_cement","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9ad059c5-d119-4a48-81e8-fe92c57c19e0","livestock_farming-type_beef-origin_region_ireland","63580f04-c8fa-461a-af2f-852351a37ae1"
"9ad370dc-1ca8-4801-b6ed-7eedd8ff209e","insurance-type_insurance_pension_funding_services_except_compulsory_social_security_services","1cc95afc-b171-412c-abd5-57c3af9317f5"
"9ad73a3c-78f6-4885-8074-cc58a0f632dc","mined_materials-type_potash_soda_and_borate_mineral_mining","bceb2509-ba97-48f7-9c6b-566da23bedfe"
"9ae4bff9-1f95-45f3-8672-dd75f7dafc01","arable_farming-type_beet_sugar-origin_region_global","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"9aec186b-94a8-46e3-9bc6-0becd40cd569","waste-type_mixed_paper_general-disposal_method_recycled","c951bbd6-1f3b-403f-85db-436556ac6cd3"
"9af25f21-2611-44d9-b9d6-f9bf9f410ded","fugitive_gas-type_r422a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"9afdd882-0676-4563-8fe8-95c856f6c70e","networking-provider_aws-region_ap_east_1","afd2fd85-946c-4d08-a3f2-41501e527c30"
"9b048cb3-988f-450c-8f4a-f200e9dc3c53","cpu-provider_gcp-type_m1_m1_megamem_96_broadwell","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9b06eb5e-f6bb-4058-93bf-c6d6642daaf0","metals-type_copper_rolling_drawing_extruding_and_alloying","a91d5059-7781-4832-ba3c-722ed7311f8c"
"9b13995a-95e0-41cc-b83b-53b9f898cdf1","livestock_farming-type_beef_beef_herd-origin_region_uk","63580f04-c8fa-461a-af2f-852351a37ae1"
"9b156dca-3025-4ef4-acdb-69a0098bc932","building_materials-type_concrete_rc20_25_with_40_percent_pfa_cement","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9b17f4d0-2784-4f28-884d-eb2eae9e6a0a","consumer_goods-type_prepared_and_packaged_seafood_products","88602077-c287-4b2c-a90d-2519b56a6a4f"
"9b1a7d55-2a6e-4f19-a815-16686b3acd28","metals-type_aluminium_middle_east","a91d5059-7781-4832-ba3c-722ed7311f8c"
"9b37bd7a-c056-4b9d-bb6c-c6b54ec39836","sea_freight-vessel_type_general_cargo_gt_100_teu-route_type_international-vessel_length_na-tonnage_lt_4999_dwt-fuel_source_na-load_type_na-distance_uplift_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9b3ac331-e798-42ac-aefe-1c51f3d8c027","fuel-type_residual_fuel_oil_net-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9b3aff28-15d6-4726-8731-f61b526491f0","waste_management-type_other_waste_for_treatment_waste_water_treatment","35880aa4-fe40-430e-b875-03f85caa87c9"
"9b3fafc5-3d49-4c9b-8161-6ca7e450dce2","networking-provider_azure-region_east_asia","afd2fd85-946c-4d08-a3f2-41501e527c30"
"9b4916d2-9834-48f5-878a-94c54a8096d4","metal_products-type_ball_and_roller_bearings","9b0b32d0-a28a-4cfa-886b-d9cb158c7a0e"
"9b4e4349-e62e-4cce-a143-87911b6cb492","passenger_vehicle-vehicle_type_medium_car-fuel_source_lpg-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9b57943e-dbee-4c45-a7d2-c3a1d823b08b","consumer_goods-type_plastic_kettle","be6c26d5-3de6-40b4-a64b-56335aedd22a"
"9b59e89f-d3d7-4fc0-a247-1bd64e7f14d4","building_materials-type_mortar_or_screed_1_to_4_cement_to_sand_mix_using_average_uk_cement_mix","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9b817589-1719-4151-9f6b-234f46635327","education-type_computer_training","80df05f0-9b44-4afa-ab6c-da2f771876dc"
"9b8d1cc4-4efa-42b1-91b4-efcbf7362ceb","freight_vehicle-vehicle_type_hgv_refrig_all_artics-fuel_source_diesel-vehicle_weight_na-percentage_load_100","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9b8e6eb6-99fc-412b-ac1f-22e8703d47f2","timber_forestry-type_plywood_board_generic","96ec9b04-909a-4bda-85b3-25c2f827264b"
"9b95d28d-e69c-44a5-8250-666ff40815e7","waste-type_residual_household_waste-disposal_method_landfill","cb7ff96a-0828-401d-874d-010a9c524d2e"
"9b977e44-2899-40c8-b6a6-086f801038a0","livestock_farming-type_poultry_meat_organic-origin_region_uk","63580f04-c8fa-461a-af2f-852351a37ae1"
"9b980eba-2283-4c58-a4d6-a4ff75db099a","plastics_rubber-type_linoleum_flooring_thickness_0.0025m","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"9b987f17-1521-4156-a6b6-b336ab18fbad","cpu-provider_aws-type_z1d.metal_xeon_platinum_8151","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9b99a4d6-f440-47de-be49-0188a1f20895","sea_freight-vessel_type_bulk_carrier-route_type_international-vessel_length_na-tonnage_gt_100000_lt_199999_dwt-fuel_source_na-load_type_na-distance_uplift_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9ba60e0c-ea85-455f-b9eb-cc72d88114d8","cpu-provider_azure-region_north_central_us","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9baceae2-b0f8-428e-b2df-d55843505def","building_materials-type_aggregates_and_sand_from_secondary_resources_bulk_loose","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9bb19dd6-231d-42b5-aecd-104c097ea028","fugitive_gas-type_hfc_227ea","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"9bb5bee2-c770-438b-ac88-b36d7afb874c","freight_vehicle-vehicle_type_dray-fuel_source_na-vehicle_weight_na-distance_basis_sfd","8bed1760-f1fe-46a6-bf33-f28e94bf0136"
"9bba5ad9-10a6-4d4a-ac74-d432cc6af177","wholesale_trade-type_customs_duties","1c521391-f96b-4e6b-80d2-73d4f1137833"
"9bbd48fc-499a-4451-bee1-05b48afda8d8","wholesale_trade-type_other_farm_product_raw_material_merchant_wholesalers","1c521391-f96b-4e6b-80d2-73d4f1137833"
"9bcb9e27-bf91-40b1-9c81-37b0b07771a9","cpu-provider_aws-type_r5n.2xlarge_xeon_platinum_8259cl","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9bd1421f-95b9-4501-bea2-06251809bdb4","organizational_activity-type_membership_organisation_services_not_elsewhere_specified","cb5f3271-6deb-4499-8c1a-ac0e99a4f772"
"9bd259ce-a65d-484b-be5d-1b0cda942cd3","real_estate-type_health_care_buildings_nursing_homes_and_senior_citizen_homes","335668b2-78de-406a-92e6-96d33896a8b6"
"9bd4c5c7-2438-420b-8a58-f6e5b5c56202","livestock_farming-type_milk-origin_region_australia_and_new_zealand","63580f04-c8fa-461a-af2f-852351a37ae1"
"9be0ed46-9626-4523-aeaf-a16e01cc19c4","building_materials-type_concrete_rc35_45_with_15_percent_pfa_cement","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9bec4d36-0945-4766-956d-26fe5315a639","consumer_goods-type_nonchocolate_confectionery","88602077-c287-4b2c-a90d-2519b56a6a4f"
"9bf0318d-4aad-4b36-ade3-8f88c77faaf4","sea_freight-vessel_type_container-route_type_asia_to_from_north_america_ec_gulf-vessel_length_na-tonnage_na-fuel_source_na-distance_uplift_included","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9bf0d333-9345-4b0d-bba1-330f92af793c","waste-type_rigid_pet-disposal_method_recycling_flakes","59ec621c-0342-44bb-9bcb-84f128585a1f"
"9c013d17-ef51-4c54-86d9-e696e7dd0e79","fuel-type_solid_biomass_bio_100-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9c03ce16-dbd0-49a5-867a-10d6fceeb746","networking-provider_gcp_cfe-region_europe_west_4","afd2fd85-946c-4d08-a3f2-41501e527c30"
"9c0b149e-2ff3-4070-9f95-dbaab0763584","passenger_flight-route_type_domestic-aircraft_type_na-distance_na-class_na-rf_included","98b77930-85c7-4154-9ffc-56605b96a1f0"
"9c0c9ff4-f74a-4b48-8770-57198e0bf2d9","cpu-provider_azure-type_mv2_series_m208ms_v2_skylake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9c0e5fde-f5af-4f09-bb74-3501ee08d5d5","sea_freight-vessel_type_container_reefer_refrigerated-route_type_transatlantic-vessel_length_na-tonnage_na-fuel_source_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9c15708b-2588-4352-8ea1-0bf9395b6d9b","cpu-provider_aws-type_i2.4xlarge_xeon_e5_2670_v2","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9c1d705b-b9a4-4b68-83bc-ffeb604c9758","machinery-type_turbines_turbine_generators_and_turbine_generator_sets_except_aircraft_turbines","1eae85de-7001-47cc-b474-4d3e2ecfded1"
"9c2a9cd4-7a37-465d-a6e8-926b7d3334fc","metal_products-type_ornamental_and_architectural_metal_work","9b0b32d0-a28a-4cfa-886b-d9cb158c7a0e"
"9c2b3d8b-6019-4f31-a5b3-6f581844998e","fugitive_gas-type_r434a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"9c2bffdc-44c7-4c9a-93d6-7a65aa259d03","vehicle_parts-type_transmission_power_train_parts","949f267b-188d-49ed-9729-c1d7d41db6ed"
"9c33177c-7c85-4b43-a9ee-1d18b85f3442","timber_forestry-type_softwood_lumber","96ec9b04-909a-4bda-85b3-25c2f827264b"
"9c33c4a4-bfbf-45ee-94aa-ffb46883c8e8","fuel-type_gasoline-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9c389b21-ff64-4799-a839-5ce576b377cf","fuel-type_biodiesel_me_tallow_bio_100-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9c3eba19-a9bb-46f0-b415-668029877026","cpu-provider_azure-type_f_series_f2_haswell","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9c468828-aea2-47b1-b781-bfb520170ab8","sea_freight-vessel_type_waterborne_craft-route_type_na-vessel_length_na-tonnage_na-fuel_source_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9c59a568-5c61-42e7-86a5-3baae3e89104","memory-provider_azure-region_switzerland","dd773513-67bf-4522-a329-e6735358619b"
"9c5e945a-0e46-49fd-823b-967c713627dd","cpu-provider_gcp_cfe-region_europe_north_1","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9c62849e-0fe8-41f1-afb7-c10f81574bcf","heat_and_steam-type_ground_source_heat_pump","d263b9bc-9deb-4617-b035-9a08bdf28857"
"9c66b5f5-d95f-4c69-b85f-a807bad6cea4","metals-type_steel_global_seamless_tube","a91d5059-7781-4832-ba3c-722ed7311f8c"
"9c66e1c4-4450-4537-82ea-dde1725c80b3","freight_vehicle-vehicle_type_hgv_rigid-fuel_source_diesel_5_percent_biodiesel_blend-vehicle_weight_gt_26t_lt_32t-distance_uplift_included","8bed1760-f1fe-46a6-bf33-f28e94bf0136"
"9c678284-6f89-4c49-9ba9-cc8d5adabd19","memory-provider_gcp-region_asia_northeast_1","dd773513-67bf-4522-a329-e6735358619b"
"9c6c4ba3-b19e-4605-b35a-8f609c48e47c","plastics_rubber-type_packaging_products_of_plastics","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"9c6f71d0-1c01-4e54-888b-2ca647e3bb7e","consumer_goods-type_support_activities_for_rail_transportation","9abba865-046d-4d64-af18-4dbdbfcdc96b"
"9c760cd2-4b9d-4ad8-a38f-09151fd427e6","passenger_vehicle-vehicle_type_hgv-fuel_source_diesel-engine_size_na-vehicle_age_post_2015-vehicle_weight_gte_30t","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9c7aec02-1d97-4d7c-94d6-b8a47d03da54","waste-type_paper_and_cardboard-disposal_method_composting","c951bbd6-1f3b-403f-85db-436556ac6cd3"
"9c855f49-c6f5-4e23-a72e-7f7bc2945545","networking-provider_azure-region_australia_central_2","afd2fd85-946c-4d08-a3f2-41501e527c30"
"9c8e8278-96cd-4e34-bea8-b4b50d8e2404","delivery_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_33t-percentage_load_avg","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9c91ab9e-9c3f-4923-9ecb-d1b7630d226d","fuel-type_agricultural_byproducts_bio_100-fuel_use_stationary","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9c97f301-130b-4383-aedf-f91656be2fe1","managed_assets_vehicle-vehicle_type_business_travel_luxury_car-fuel_source_diesel-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9c9c5750-4a84-42c8-86ca-15af5498fa79","consumer_goods-type_cotton_polo_shirt","02fcbf7f-a151-4b38-af21-a38f739ffe63"
"9ca60d49-96b0-4fca-94f6-6b16cc1b1e35","housing-type_residential_buildings","4f59fb4c-301d-4765-bb77-a3536d7bfa49"
"9caa132f-808d-476f-8a5a-73f546ee1d3c","cpu-provider_azure-type_e2s_64s_v3_e20s_v3_skylake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9cb0bc6e-73d0-42de-b584-da5807ef7d3c","commercial_vehicle-vehicle_type_lcv-fuel_source_phev_diesel_electricity_consumption-engine_size_gt_1350cc_lt_1600cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9cb1d6c5-4c74-429d-a46c-f1e7f4593875","arable_farming-type_vegetables","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"9cbc1b84-aff9-46ea-bf0d-e5aa04ccc453","sea_freight-vessel_type_container-route_type_intra_north_europe-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9cbf5851-18a3-455c-a241-d391dd238cae","electricity-supply_grid-source_residual_mix-supplier_dte_energy","dd61d2d0-ce16-4e7e-a197-f9b122923656"
"9cc0cd3f-db6a-4e4c-a46b-5424a9ee201d","cpu-provider_azure-type_d2a_d96a_v4_d32a_v4_epyc_2nd_gen","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9cc493ce-44e8-4c3c-b5a2-565a07306a25","cpu-provider_gcp-type_e2_e2_standard_2_skylake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9cca6ddf-2d25-4931-88ef-ace0f05173e2","passenger_vehicle-vehicle_type_hgv-fuel_source_bev-engine_size_na-vehicle_age_post_2015-vehicle_weight_gt_7.5t_lt_10t","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9cd36c45-f92d-46a7-be16-a714eed6d685","agriculture_fishing_forestry-type_support_services_for_forestry","6dd2e30b-5004-4662-b507-9a460b57f4fb"
"9cd91d3c-2ee3-4974-a6d9-49469a330272","freight_vehicle-vehicle_type_hgv_articulated_refrig-fuel_source_diesel-vehicle_weight_gt_3.5t_lt_33t-percentage_load_na","8bed1760-f1fe-46a6-bf33-f28e94bf0136"
"9cecc395-4953-4833-a553-014300e2e155","passenger_vehicle-vehicle_type_city_bus-fuel_source_bev-distance_na-engine_size_na","bcdf2fc1-2298-49a3-b905-cf883b5b4954"
"9cf049b4-0f96-442b-88b1-48d2091a225c","passenger_vehicle-vehicle_type_black_cab-fuel_source_na-distance_na-engine_size_na","bcdf2fc1-2298-49a3-b905-cf883b5b4954"
"9cf156a8-fe89-4d92-b9e1-fdd4732f6f15","consumer_goods-type_books_newspapers_magazines_other_print_media","9abba865-046d-4d64-af18-4dbdbfcdc96b"
"9cf6058f-2623-4305-8309-9d59fb05012e","passenger_vehicle-vehicle_type_supermini_car-fuel_source_diesel-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9cfe0690-5ad6-42e4-8e56-d284f0c6c951","cpu-provider_aws-type_cache.m3.medium_xeon_e5_2670","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9d0e8d3c-e805-4402-b7de-c410d939a5dc","managed_assets_vehicle-vehicle_type_business_travel_upper_medium_car-fuel_source_phev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9d11214f-5cd0-49e5-9b2e-e495b6aba24e","commercial_vehicle-vehicle_type_lcv-fuel_source_diesel-engine_size_gt_3000cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9d219dd5-0c1e-40e5-bd01-a447b4fcbee9","professional_services-type_travel_arrangement_reservation","d1165e07-a40d-4f38-befb-6885caf4a7e1"
"9d2c312b-82be-47f6-a10c-e117daa873ab","building_materials-type_concrete-components_30_percent_pfa_cement_replacement-total_cementitious_content_300_kg_per_m3","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9d37aaef-1ecf-4e14-94c4-941df32ce7e8","passenger_vehicle-vehicle_type_large_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9d3e5977-dcbd-4866-b5f5-e19b1ec423f1","facility-type_ventilation_centralized_with_heat_recovery_per_10000_m3_h","03a2f698-32d1-420c-a667-33cc6052c34f"
"9d50a76f-4974-4ec0-9219-a459ec5383ac","consumer_goods-type_prepared_fruit_and_nuts","88602077-c287-4b2c-a90d-2519b56a6a4f"
"9d549023-d776-4710-a112-520bd09f216d","storage-provider_gcp_cfe-region_europe_west_1-type_hdd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"9d550e62-9708-4926-8c9c-7e67ace291a5","passenger_train-route_type_international_rail-fuel_source_na","723be3de-ce7b-48bb-aae5-79e9311b1aa3"
"9d55dc5a-010a-4cb5-9195-3c2524d4a57b","health_care-type_offices_of_physical_occupational_and_speech_therapists_and_audiologists","aca6a570-b124-4a0c-909a-1a8fce08e42c"
"9d583cfa-b866-47e7-9b69-0d44997a61ae","passenger_flight-route_type_domestic-aircraft_type_large-distance_na-class_na-rf_included-distance_uplift_na","98b77930-85c7-4154-9ffc-56605b96a1f0"
"9d604528-cf96-49ec-94b5-a449dd86a506","networking-provider_aws-region_eu_west_3","afd2fd85-946c-4d08-a3f2-41501e527c30"
"9d61c872-40f0-41a6-a7c2-c1c53cb0c742","fuel-type_other_petroleum_coal_products-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9d66515d-49b4-4bcb-86fd-d1405950a639","metals-type_iron_non_alloy_steel_primary_continuous_casting_slab_billet_bloom","a91d5059-7781-4832-ba3c-722ed7311f8c"
"9d6c4526-e005-48d2-819a-4622f0197d11","cpu-provider_azure-type_f_series_f8_broadwell","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9d7f4bc3-98d3-4d46-a91f-4b75de4dc9d8","cpu-provider_azure-type_d2s_64s_v3_d32s_v3_broadwell","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9d86e12f-7cab-4ee5-9422-edb9ffe6b6c4","mined_materials-type_ground_treated_minerals_earth","bceb2509-ba97-48f7-9c6b-566da23bedfe"
"9d8ab998-d6b4-480d-b3c9-bf023b48e739","waste-type_packaging_wood-disposal_method_incineration","cb7ff96a-0828-401d-874d-010a9c524d2e"
"9d8f54f8-c558-4580-b8cb-d264f1bf3053","plastics_rubber-type_plastics_pipe_and_pipe_fitting","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"9d910b6b-ed98-4306-ba1b-6901aff3c3b1","glass_products-type_multi_layer_safety_8_mm_of_glass_excl_frame","31513739-7770-41cd-bcfa-581c8dee775b"
"9da4794b-7cd2-4624-bed8-555f1797b7ba","consumer_goods-type_snack_foods","88602077-c287-4b2c-a90d-2519b56a6a4f"
"9da4aa38-f41f-4e8b-95c7-507a2b1138f5","consumer_goods-type_processed_carrots-origin_region_uk","88602077-c287-4b2c-a90d-2519b56a6a4f"
"9db91e91-994c-4d9a-bd36-e4f9823a78dc","building_materials-type_natural_stone_slab_flexible_facade_40mm","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"9dbb77ae-b382-4e90-a43f-104b0a1848e2","fugitive_gas-type_r415a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"9dbc09a0-dc73-4ac0-82b6-1a5fc3229452","fugitive_gas-type_r_422a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"9dbe9083-330a-43bc-860e-444c63b7748e","passenger_vehicle-vehicle_type_small_car-fuel_source_phev_fuel_combustion-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9dcc46ae-73c7-425c-9f67-f73fead82d04","sea_freight-vessel_type_bulk_carrier-route_type_international-vessel_length_na-tonnage_gt_60000_lt_99999_dwt-fuel_source_na-load_type_na-distance_uplift_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"9dd54cee-ec6e-460e-b8ad-f927be8d25a7","cpu-provider_azure-type_fsv2_series_f64s_v2_cascade_lake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9dd7cde2-ea2e-4030-8981-846363264f22","cpu-provider_azure-region_sweden_central","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9dd98ace-e429-4a58-88a6-e5883a70ca5e","managed_assets_vehicle-vehicle_type_hgv_refrig_rigid-fuel_source_diesel-vehicle_weight_gt_7.5t_lt_17t-percentage_load_0","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9de1b63f-6094-4c89-9938-44c0f293dfc5","waste-type_grains-disposal_method_composted","cf9b9066-14a8-4ffc-a453-8052d394560a"
"9de63896-be07-4356-bad0-8a0291463b09","cpu-provider_aws-type_cc2.8xlarge_xeon_e5_2670","a03c1b4c-f743-41b9-914d-c0952280e08d"
"9df57302-8181-423b-850e-4bace001b14a","fuel-type_bio_lng_bio_100-fuel_use_mobile_hdv_si_methane_slip_0.32pc","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9dff8872-b8df-4b25-8a15-6b65aae451d8","plastics_rubber-type_bitumen_cold_adhesive","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"9e0936f6-3204-4d6b-b030-0780afab431d","fuel-type_bagasse_bio_100-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"9e09560c-2eca-4c4b-8ad2-f40c82ac8506","plastics_rubber-type_transparent_board_pc","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"9e0f86f8-9ca7-423c-b499-fa53374c471b","electronics-type_notebook_lenovo_thinkpad_e15_gen_3_15.6_inches","f161ddaa-c463-4482-8b59-27332a52ccb3"
"9e17b926-948e-4dac-a696-5628cefad89e","electronics-type_notebook","f161ddaa-c463-4482-8b59-27332a52ccb3"
"9e1c5d59-3cd7-4e7e-8896-14bd1e0fde0f","passenger_vehicle-vehicle_type_car-fuel_source_phev_diesel_electricity_consumption-engine_size_lt_1350cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"9e1eda4b-8308-486e-a936-10ca3d4d5015","metals-type_steel_alloy_bars_rods_hot_rolled_coils","a91d5059-7781-4832-ba3c-722ed7311f8c"
"9e23b216-bbd1-4855-9313-4bb1cf56b50f","storage-provider_aws-region_ap_northeast_2-type_hdd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"9e330279-cba6-4153-bbc3-763a5aadeda3","building_materials-type_natural_stone_slab_rigid_facade_thickness_0.030m","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
